id,mssv, lopsh, hocky, namhoc, drl, ghichu
638,1F285928XPvAibaEXe+LLvbxzunmJI/aRkmjtjs5, HTTT2013,2,2013,72, NULL
639,B7C41EBEXPvAibaEXe+BHZkA9XgGXTrDrXbwesL+, HTTT2013,2,2013,51, NULL
640,8FAD154EXPvAibaEXe/+PcSgI7YkeblbcDooRbEg, HTTT2013,2,2013,78, NULL
641,44CC1F28XPvAibaEXe+UdHzq6I3zLSROqMrw2dI+, HTTT2013,2,2013,85, NULL
642,8DC6EBA8XPvAibaEXe+UdHzq6I3zLfwEWSlT5/E/, HTTT2013,2,2013,65, NULL
643,501D7B8DXPvAibaEXe+UdHzq6I3zLeTyswAMFZzS, HTTT2013,2,2013,55, NULL
644,073017B5XPvAibaEXe99GOtI/HwJhbPV+ZJNjoLY, HTTT2013,2,2013,78, NULL
645,A94C53D3XPvAibaEXe9CtFSNMbfIzwaQ8b7n0Srn, HTTT2013,2,2013,96, NULL
646,CF64EF5DXPvAibaEXe+PhKfQb0+XJ/i3djEe18Vw, HTTT2013,2,2013,84, NULL
647,BE044B74XPvAibaEXe+PhKfQb0+XJzDcPdSEGLgk, HTTT2013,2,2013,47, NULL
648,B5555906XPvAibaEXe97hU2RTHdNnD7ewXgRdfmS, HTTT2013,2,2013,100, NULL
649,7D458579XPvAibaEXe/caEx4rNa5qUtI1gfaPJvU, HTTT2013,2,2013,68, NULL
650,73ACB42FXPvAibaEXe/caEx4rNa5qUHLvhqz3Ryo, HTTT2013,2,2013,87, NULL
651,19BAC22EXPvAibaEXe9fwZBwsCOuQFXDcIBIsL6u, HTTT2013,2,2013,98, NULL
652,7134F004XPvAibaEXe9eSUilQ3V71iW9jk0tCHGd, HTTT2013,2,2013,79, NULL
653,20EDFE1EXPvAibaEXe9eSUilQ3V71hhIIr/gp7Hl, HTTT2013,2,2013,65, NULL
654,6A34DC14XPvAibaEXe9HKUC7sboLjsk46RkohDVv, HTTT2013,2,2013,66, NULL
655,AF0109DEXPvAibaEXe/BqA0y8R3TRft6YNZShpqa, HTTT2013,2,2013,53, NULL
656,25C15555XPvAibaEXe9M021iVaAwIGned3/1O2WJ, HTTT2013,2,2013,100, NULL
657,23A7E8BEXPvAibaEXe+gsTDvgY5pDo2vfA/gYRvk, HTTT2013,2,2013,100, NULL
658,A3A320D4XPvAibaEXe/FWKstHRRDnSGVoHs1J/ID, HTTT2013,2,2013,89, NULL
659,47BABEDFXPvAibaEXe/FWKstHRRDnf6JBFMtxUeH, HTTT2013,2,2013,52, NULL
660,B85AE4CFXPvAibaEXe/FWKstHRRDnYSo4DEPmiWp, HTTT2013,2,2013,82, NULL
661,8B145B05XPvAibaEXe/SxwNRab2vgGoR/vj8RYyi, HTTT2013,2,2013,40, NULL
662,47034CE1XPvAibaEXe/SxwNRab2vgL+S1T8wHHjU, HTTT2013,2,2013,65, NULL
663,76F5AFD0XPvAibaEXe+NmgQbVGcjJ9nsOwHd2ed/, HTTT2013,2,2013,63, NULL
664,82D67FF0XPvAibaEXe9Bx5CZuIA9z+ymYnRBj6Fr, HTTT2013,2,2013,74, NULL
665,2FDA1CBDXPvAibaEXe9Bx5CZuIA9z7QfVITgMnow, HTTT2013,2,2013,89, NULL
666,516D213CXPvAibaEXe9JdUmjPcaT8sQIfWYBArTw, HTTT2013,2,2013,65, NULL
667,FBD9AAFEXPvAibaEXe+5oCRQPDKXsjh0OTYpdD2Y, HTTT2013,2,2013,84, NULL
668,885DC700XPvAibaEXe/ji2wENvGp6PKsAMUmGIbM, HTTT2013,2,2013,40, NULL
669,5118E353XPvAibaEXe9VICkMSMM7n3K1rPnlxImZ, HTTT2013,2,2013,72, NULL
670,BBE8E80AXPvAibaEXe9VICkMSMM7n+vpWrw+EgMG, HTTT2013,2,2013,73, NULL
671,33D94003XPvAibaEXe8k9aD0YXzUPnTdz6N2af6Z, HTTT2013,2,2013,67, NULL
672,1DA45CE2XPvAibaEXe8jolcsAIssTCatCgflVvBX, HTTT2013,2,2013,67, NULL
673,5AB8A128XPvAibaEXe//3t8+us0X0ntc6JtI8i2K, HTTT2013,2,2013,29, NULL
674,81F211BEXPvAibaEXe9Xnw4t0GPgx1AaPdjIiPDQ, HTTT2013,2,2013,85, NULL
675,90324570XPvAibaEXe9Xnw4t0GPgxzBH5J/Jtjdb, HTTT2013,2,2013,80, NULL
676,EBFA124EXPvAibaEXe9Xnw4t0GPgx7HtC6Nbck0b, HTTT2013,2,2013,78, NULL
677,8A298ECAXPvAibaEXe+PhKfQb0+XJ+kXHQSu4bQz, HTTT2013,2,2013,95, NULL
678,F03B1465XPvAibaEXe97hU2RTHdNnBRrvP91HIpv, HTTT2013,2,2013,90, NULL
938,7E308531XPvAibaEXe879+AOg1gh8i58Q/VMq7RU, KHMT2013,2,2013,77, NULL
939,B1460568XPvAibaEXe/asAVnWDRS7f+aMPJ9kBjL, KHMT2013,2,2013,94, NULL
940,97CE096EXPvAibaEXe8ge2UHv4J4B99T3E9bmk5q, KHMT2013,2,2013,55, NULL
941,1CE4CDB2XPvAibaEXe8ge2UHv4J4ByS1Gt3OtWsA, KHMT2013,2,2013,86, NULL
942,182EDDDCXPvAibaEXe+1P/4gNbgredAYJhLzP30B, KHMT2013,2,2013,88, NULL
943,FE176735XPvAibaEXe+1P/4gNbgreQ94npTP4/sD, KHMT2013,2,2013,48, NULL
944,85AB9A11XPvAibaEXe+cD1fKElqxL3rmZzDf2Nuw, KHMT2013,2,2013,63, NULL
945,A0CBAC25XPvAibaEXe/PGAaNNWvbUIg+w572qFZR, KHMT2013,2,2013,79, NULL
946,479E77A5XPvAibaEXe/PGAaNNWvbUNSidEr/n3m6, KHMT2013,2,2013,63, NULL
947,4BF55C16XPvAibaEXe/PGAaNNWvbULYXtWNJnzcF, KHMT2013,2,2013,54, NULL
948,A0E35B97XPvAibaEXe/PGAaNNWvbUGQEBTzIPKBn, KHMT2013,2,2013,53, NULL
949,2D110B13XPvAibaEXe+lo6eJkHWaQQMgTsF0se6I, KHMT2013,2,2013,82, NULL
950,C83A25DCXPvAibaEXe9X5bpEKoa0mpWrB2A9Cxkr, KHMT2013,2,2013,58, NULL
951,1AD297DDXPvAibaEXe8CKeIX0ksEeAeGfbwnr/en, KHMT2013,2,2013,67, NULL
952,CEC75FD2XPvAibaEXe83EtiN4MI2nirXiNqj+z66, KHMT2013,2,2013,64, NULL
953,E05F2DEAXPvAibaEXe83EtiN4MI2nrg4ZhF61JN+, KHMT2013,2,2013,67, NULL
954,F309234EXPvAibaEXe/YKAlYnC3m9+IBO6iZJ0Cn, KHMT2013,2,2013,88, NULL
955,81D2AB1FXPvAibaEXe/YKAlYnC3m9ztTf89k7OWJ, KHMT2013,2,2013,82, NULL
956,001BB05EXPvAibaEXe/YKAlYnC3m92BzM+VhZyc0, KHMT2013,2,2013,76, NULL
957,29DAC8E5XPvAibaEXe9iKIRwqei6/AabAAzMbpha, KHMT2013,2,2013,73, NULL
958,08BC841DXPvAibaEXe9iKIRwqei6/L0WWlLQs16x, KHMT2013,2,2013,26, NULL
959,E934BCD3XPvAibaEXe86736b6Ol+/MLJ5vOrqV8U, KHMT2013,2,2013,44, NULL
960,6941EDCFXPvAibaEXe9lF2o7VejWNigZWDBEXchf, KHMT2013,2,2013,95, NULL
961,17946C80XPvAibaEXe9lF2o7VejWNoJR7PTzcZwM, KHMT2013,2,2013,74, NULL
962,EB87A112XPvAibaEXe+yU1j0ocViqSbXKj24nkqQ, KHMT2013,2,2013,65, NULL
963,EAFB8611XPvAibaEXe+wmtNhlfgIwhUtxuTJu+OP, KHMT2013,2,2013,62, NULL
964,6B2F14CCXPvAibaEXe+wmtNhlfgIwsa71h+ulLl3, KHMT2013,2,2013,88, NULL
965,177E1625XPvAibaEXe+wmtNhlfgIwqLKPQJCRQi5, KHMT2013,2,2013,49, NULL
966,A7480F67XPvAibaEXe/lOccskaOiO75Myb5P3LDQ, KHMT2013,2,2013,81, NULL
967,F751BE36XPvAibaEXe/lOccskaOiO+4LaUqrFAPR, KHMT2013,2,2013,67, NULL
968,83B76C01XPvAibaEXe/lOccskaOiO2K46r7t4qnt, KHMT2013,2,2013,67, NULL
969,42EB4A9DXPvAibaEXe+1j/AqdkpM28LNL/Yx0GV5, KHMT2013,2,2013,67, NULL
970,70688BE9XPvAibaEXe8Y+/3uR2PkTP74QDoBlpRc, KHMT2013,2,2013,50, NULL
971,FB623556XPvAibaEXe8Y+/3uR2PkTNbh/Fe4KQiS, KHMT2013,2,2013,72, NULL
972,797D94BCXPvAibaEXe+kwIr/VXjl0xAMs344uRFm, KHMT2013,2,2013,50, NULL
973,6426D277XPvAibaEXe+kwIr/VXjl04GQLN5sEC66, KHMT2013,2,2013,74, NULL
974,23A5CE7EXPvAibaEXe+nZBq3b0XEhb5k9/vzpSuL, KHMT2013,2,2013,72, NULL
975,5DB7334BXPvAibaEXe9fafwYRU+Nplkr/FpgEmW3, KHMT2013,2,2013,45, NULL
976,061A670AXPvAibaEXe9fafwYRU+NpkvJumT/CzS9, KHMT2013,2,2013,74, NULL
977,BB711DEAXPvAibaEXe9fafwYRU+Npi5+4HO3NGDi, KHMT2013,2,2013,67, NULL
978,844FC6F6XPvAibaEXe+Y5CB/5gt3MJxEmi5bZKP2, KHMT2013,2,2013,86, NULL
979,2C352CF8XPvAibaEXe/Lh6v1XxTKJd0Eyi88h1Ic, KHMT2013,2,2013,65, NULL
980,280C7EA5XPvAibaEXe/Lh6v1XxTKJQPUP8Q5F4WX, KHMT2013,2,2013,67, NULL
981,1FECA093XPvAibaEXe/Lh6v1XxTKJdFJi/K7qsBq, KHMT2013,2,2013,72, NULL
982,DDC68E16XPvAibaEXe+9GFX9aWroRBh+F6DjT3HH, KHMT2013,2,2013,68, NULL
983,4A04A81CXPvAibaEXe9JDlHA4z2GHD8uOGVrverQ, KHMT2013,2,2013,66, NULL
984,C63071C5XPvAibaEXe9JDlHA4z2GHBvVa1gNFpuJ, KHMT2013,2,2013,67, NULL
985,1818B089XPvAibaEXe8s1xx8DWM0qoKAQzOIviSb, KHMT2013,2,2013,75, NULL
986,EFA92570XPvAibaEXe8s1xx8DWM0qh0wHqaPbJbq, KHMT2013,2,2013,75, NULL
987,3E0D6147XPvAibaEXe/YKN5ysyYL7H1dbPhtPzOC, KHMT2013,2,2013,57, NULL
988,BE78DAE0XPvAibaEXe/zHDidEgqCToUSGJsnNs/s, KHMT2013,2,2013,84, NULL
989,7C10AC8FXPvAibaEXe/zHDidEgqCTtAT2i2TddLN, KHMT2013,2,2013,60, NULL
990,F3BE1521XPvAibaEXe/zHDidEgqCTqL+R9XHExiQ, KHMT2013,2,2013,65, NULL
991,07AE5C96XPvAibaEXe9FiaSoce50DNjROw8Ku1H9, KHMT2013,2,2013,96, NULL
992,11366E6AXPvAibaEXe9FiaSoce50DP/aQdawX2SK, KHMT2013,2,2013,74, NULL
993,6D4E58B0XPvAibaEXe/uH+ehSKMSjZvCnpXNOA+G, KHMT2013,2,2013,58, NULL
994,4519669FXPvAibaEXe/uH+ehSKMSjbKx7ngVlc1q, KHMT2013,2,2013,75, NULL
995,DC3809C1XPvAibaEXe+suUpvSAu/oxffaDJ7qIWv, KHMT2013,2,2013,65, NULL
996,E2132617XPvAibaEXe+suUpvSAu/o3RskmykRB0I, KHMT2013,2,2013,84, NULL
997,B9080B55XPvAibaEXe+suUpvSAu/o8TqJY01Eqyx, KHMT2013,2,2013,82, NULL
998,00BCE333XPvAibaEXe9upvU5DvuC9h+K5WaA2XCn, KHMT2013,2,2013,57, NULL
999,7537F548XPvAibaEXe9upvU5DvuC9p8OJugMk9rC, KHMT2013,2,2013,87, NULL
1000,80CFDDA2XPvAibaEXe8Cym7B6GX+Th2NYjF4gepx, KHMT2013,2,2013,61, NULL
1001,46FE5B50XPvAibaEXe8Cym7B6GX+TrRv2ndqd5t0, KHMT2013,2,2013,63, NULL
1002,B324AA62XPvAibaEXe9h45naFhFKYnJpwCUzzMDr, KHMT2013,2,2013,80, NULL
1003,FB027AC4XPvAibaEXe9h45naFhFKYkJc3pvc6Xzn, KHMT2013,2,2013,86, NULL
1004,441A8F18XPvAibaEXe9h45naFhFKYu2DEQGRa5Oc, KHMT2013,2,2013,70, NULL
1005,87631FE0XPvAibaEXe9h45naFhFKYou0t6I4ZNMt, KHMT2013,2,2013,65, NULL
1006,5C5B33CCXPvAibaEXe9h45naFhFKYqqSE6oJtu2D, KHMT2013,2,2013,84, NULL
1007,5BFE5DD9XPvAibaEXe+Z7KfNHYLttPhgQo2rqYeJ, KHMT2013,2,2013,51, NULL
1008,3A1C5583XPvAibaEXe/X/wixypGyAvEf9801Q2hn, KHMT2013,2,2013,86, NULL
1009,80546BD2XPvAibaEXe/X/wixypGyAiyd1XgFJhu3, KHMT2013,2,2013,72, NULL
1010,CE1CC768XPvAibaEXe9/su+qLcYDMo6FuoV6LUFj, KHMT2013,2,2013,33, NULL
1011,62200A76XPvAibaEXe9/su+qLcYDMsQRQ0KM5NHU, KHMT2013,2,2013,77, NULL
1012,9048DD88XPvAibaEXe9/su+qLcYDMq7JH7E5n9gX, KHMT2013,2,2013,74, NULL
1013,7F8E6556XPvAibaEXe/Bn5cQSu92WW9hSgwhnu8h, KHMT2013,2,2013,91, NULL
1014,ABAA6224XPvAibaEXe/Bn5cQSu92WeNVQEnSRa2a, KHMT2013,2,2013,92, NULL
1015,F9D4ADE3XPvAibaEXe/Bn5cQSu92WdvhrUcea56c, KHMT2013,2,2013,100, NULL
1016,7A6522ADXPvAibaEXe/Xn8KZjn44ccxM/9JDq7YD, KHMT2013,2,2013,81, NULL
1017,99325C17XPvAibaEXe8wlx2/dthDAuX2r9IBWF/q, KHMT2013,2,2013,82, NULL
1018,B7A4BFEBXPvAibaEXe9E+KuE/nFliZ33muV8YpEN, KHMT2013,2,2013,62, NULL
1019,B981E9E5XPvAibaEXe9E+KuE/nFlid9nvxQOBGkV, KHMT2013,2,2013,67, NULL
1020,85749327XPvAibaEXe+y4Ivhjp8SxkP1bWnA7tQ7, KHMT2013,2,2013,70, NULL
1021,1030A271XPvAibaEXe/7sxkigC7f55u1TfrBVQkH, KHMT2013,2,2013,66, NULL
1022,B537A376XPvAibaEXe/7sxkigC7f5/wIjwcjrv6/, KHMT2013,2,2013,87, NULL
1023,D0FE4969XPvAibaEXe/yXiKgsgy0slCmJ5EKt6Ki, KHMT2013,2,2013,86, NULL
1024,7DAA3A24XPvAibaEXe/yXiKgsgy0sgL7cQHTs8nm, KHMT2013,2,2013,55, NULL
1025,BEF82D76XPvAibaEXe+sfU1lcH9y35HnL8Rbs6ER, KHMT2013,2,2013,67, NULL
1026,EF14B804XPvAibaEXe+sfU1lcH9y3xWTa18hz849, KHMT2013,2,2013,72, NULL
1027,8C62C740XPvAibaEXe+LLvbxzunmJJqo+YWvKzjW, KHMT2013,2,2013,74, NULL
1028,670817FEXPvAibaEXe+LLvbxzunmJKKt4KdkWwgm, KHMT2013,2,2013,57, NULL
1029,B5953D10XPvAibaEXe+BHZkA9XgGXWnkm2L+acxT, KHMT2013,2,2013,72, NULL
1030,AC1D5CB1XPvAibaEXe+BHZkA9XgGXbBgkPwySdH1, KHMT2013,2,2013,86, NULL
1031,40E6B6E5XPvAibaEXe+BHZkA9XgGXRJzAFhTNzBm, KHMT2013,2,2013,70, NULL
1032,2F29CC38XPvAibaEXe+fmxcqgvribAkqe1pU/1Fv, KHMT2013,2,2013,83, NULL
1033,94D1D345XPvAibaEXe+6MN9FoW2mqZpaMjNRFo2O, KHMT2013,2,2013,50, NULL
1034,BAD275EDXPvAibaEXe+6MN9FoW2mqadHvO5K6fIQ, KHMT2013,2,2013,72, NULL
1035,1A02C0E5XPvAibaEXe+6MN9FoW2mqWSZtPzhDj4Y, KHMT2013,2,2013,67, NULL
1036,6DCCEA04XPvAibaEXe/+PcSgI7YkeTfztD9kDzr/, KHMT2013,2,2013,43, NULL
1037,055BC8B6XPvAibaEXe8ooYk4mkUGmEtvnAf/k5xO, KHMT2013,2,2013,55, NULL
1038,2F247262XPvAibaEXe8ooYk4mkUGmHi9xjh/zG8m, KHMT2013,2,2013,57, NULL
1039,2601F969XPvAibaEXe+vL6q6thZ0NorUQsvd9KWl, KHMT2013,2,2013,64, NULL
1040,5688EF7BXPvAibaEXe8wMpKQnQ7j6N3au2DJ/ayN, KHMT2013,2,2013,79, NULL
1041,E40BE770XPvAibaEXe8wMpKQnQ7j6FCNcAxuNF2I, KHMT2013,2,2013,40, NULL
1042,58DEC626XPvAibaEXe99GOtI/HwJhc7sNQN4+/Pa, KHMT2013,2,2013,71, NULL
1043,0A049F45XPvAibaEXe9CtFSNMbfIz9qE7i0Fu4My, KHMT2013,2,2013,77, NULL
1044,242ADB97XPvAibaEXe9ysTifnGoMwfpn00Jzt4a2, KHMT2013,2,2013,60, NULL
1045,97C2C03FXPvAibaEXe+PhKfQb0+XJ2fDNXQs9az5, KHMT2013,2,2013,56, NULL
1046,1144C476XPvAibaEXe/FejQN8/S5fMTeBtQ6DFpo, KHMT2013,2,2013,66, NULL
1047,093A9E7EXPvAibaEXe9MLbI3cCq2BDkMZ2Fgf9nI, KHMT2013,2,2013,92, NULL
1048,6F5D342AXPvAibaEXe9eSUilQ3V71r5onVJoXXZK, KHMT2013,2,2013,80, NULL
1049,1B290682XPvAibaEXe9HKUC7sboLjhj6Skar7Eh0, KHMT2013,2,2013,72, NULL
1050,C2100719XPvAibaEXe/BqA0y8R3TRcJ/JtkxsBzj, KHMT2013,2,2013,86, NULL
1051,67C763FAXPvAibaEXe/BqA0y8R3TRXNUn5wTg3dI, KHMT2013,2,2013,78, NULL
1052,F0956068XPvAibaEXe/V2dF0qjs8bUnaC6RcyGOL, KHMT2013,2,2013,72, NULL
1053,6C4A53CDXPvAibaEXe/V2dF0qjs8bb7ZbjchpSPk, KHMT2013,2,2013,55, NULL
1054,41EE6140XPvAibaEXe9M021iVaAwIIXcAUCr06zM, KHMT2013,2,2013,100, NULL
1055,B0446B28XPvAibaEXe+5f3nhbX2ehwI8GK1nbG8j, KHMT2013,2,2013,90, NULL
1056,2597DE1BXPvAibaEXe+5f3nhbX2ehzMFG0AITf2m, KHMT2013,2,2013,62, NULL
1057,12611C99XPvAibaEXe+5f3nhbX2ehzcDuHScafUQ, KHMT2013,2,2013,59, NULL
1058,BD5769A2XPvAibaEXe/FWKstHRRDncikzfXvRYvA, KHMT2013,2,2013,100, NULL
1059,C0B46036XPvAibaEXe/FWKstHRRDnYbt8BfICmr/, KHMT2013,2,2013,37, NULL
1060,ADD6626AXPvAibaEXe/SxwNRab2vgDj3JMKIXWrE, KHMT2013,2,2013,87, NULL
1061,96CB2E4CXPvAibaEXe/SxwNRab2vgGCo9Yp9KIgz, KHMT2013,2,2013,69, NULL
1062,A352570AXPvAibaEXe/SxwNRab2vgCw4X5WeDpRE, KHMT2013,2,2013,79, NULL
1063,F194DA26XPvAibaEXe9Z67almz7y5jarc2nxH/N/, KHMT2013,2,2013,70, NULL
1064,175FAEC0XPvAibaEXe9Z67almz7y5rvSODnwnoEN, KHMT2013,2,2013,64, NULL
1065,87E06D79XPvAibaEXe9Z67almz7y5qeVdwBIoh7O, KHMT2013,2,2013,68, NULL
1066,35A1B6FFXPvAibaEXe9Z67almz7y5kj8xAL7LEki, KHMT2013,2,2013,81, NULL
1067,2549020DXPvAibaEXe9Bx5CZuIA9z9kRJsZoB8K+, KHMT2013,2,2013,74, NULL
1068,454DFA56XPvAibaEXe+5oCRQPDKXsiPlIEEgh05d, KHMT2013,2,2013,85, NULL
1069,6D2B7E26XPvAibaEXe+5oCRQPDKXslWeGXbv4Kro, KHMT2013,2,2013,57, NULL
1070,932C10EAXPvAibaEXe/ji2wENvGp6DccIRS4GipU, KHMT2013,2,2013,76, NULL
1071,9DECDBECXPvAibaEXe/ji2wENvGp6Ggnly21j9Xo, KHMT2013,2,2013,42, NULL
1072,A58F9FC5XPvAibaEXe99j2P15eeB0yiXdyKNy8jH, KHMT2013,2,2013,72, NULL
1073,EAA0B693XPvAibaEXe99j2P15eeB04XwhZ0tzlI4, KHMT2013,2,2013,88, NULL
1074,1E0CAF86XPvAibaEXe9VICkMSMM7n1+HSYjnlyku, KHMT2013,2,2013,58, NULL
1075,AF853A54XPvAibaEXe/Hpk/kOf6+1bfUE6pi24gj, KHMT2013,2,2013,69, NULL
1076,D8A59DD6XPvAibaEXe/Hpk/kOf6+1SZxlnNF1JHJ, KHMT2013,2,2013,52, NULL
1077,7DD93E1EXPvAibaEXe8jolcsAIssTCvlawktLHX9, KHMT2013,2,2013,66, NULL
1078,97A2DEBCXPvAibaEXe8jolcsAIssTNIXF9rwk50P, KHMT2013,2,2013,55, NULL
1079,86251376XPvAibaEXe+9GFX9aWroRIB/Av3VNcgb, KHMT2013,2,2013,87, NULL
1152,54D69FFDXPvAibaEXe/yXiKgsgy0siFts6rWcAMw, KHTN2013,2,2013,66, NULL
1153,816C6BFBXPvAibaEXe9MLbI3cCq2BBTsVGnf8rFZ, KHTN2013,2,2013,67, NULL
1154,209DFFA3XPvAibaEXe+cD1fKElqxL0w/CiUgdc4i, KHTN2013,2,2013,90, NULL
1155,9A2B00E7XPvAibaEXe+kwIr/VXjl0y8cEqB0jdRP, KHTN2013,2,2013,71, NULL
1156,18DE832CXPvAibaEXe8ydgsBCmjqA68iDjt23bz1, KHTN2013,2,2013,59, NULL
1157,D367637EXPvAibaEXe+6MN9FoW2mqYPK/ixWMAwA, KHTN2013,2,2013,76, NULL
1158,4EB4A219XPvAibaEXe9CtFSNMbfIz050rH+pGAqb, KHTN2013,2,2013,72, NULL
1159,8BD66DE8XPvAibaEXe9Bx5CZuIA9z4lpYtW5T9Ft, KHTN2013,2,2013,74, NULL
1160,F885079BXPvAibaEXe/HrmBtV6rChoted20VCh1b, KHTN2013,2,2013,80, NULL
1161,5EA45B4EXPvAibaEXe/HrmBtV6rChqU+ePiADfhl, KHTN2013,2,2013,61, NULL
1162,DF49B19BXPvAibaEXe/HrmBtV6rCht+wykdvXU5J, KHTN2013,2,2013,61, NULL
1163,D4D00900XPvAibaEXe/K6d36/fqcEYaGNlNf24ga, KHTN2013,2,2013,76, NULL
1164,296F817EXPvAibaEXe/K6d36/fqcEaN1nTpL2HGz, KHTN2013,2,2013,54, NULL
1165,BBAD4F2BXPvAibaEXe879+AOg1gh8vGaQYZ3wJAR, KHTN2013,2,2013,92, NULL
1166,04F89839XPvAibaEXe8ge2UHv4J4B7N8hGEpTcLN, KHTN2013,2,2013,80, NULL
1167,538FDEFEXPvAibaEXe9P07hcrvmhCe3unM2XvNXE, KHTN2013,2,2013,78, NULL
1168,83845261XPvAibaEXe9hPQQhQOOPyYvq0zhwjv2w, KHTN2013,2,2013,100, NULL
1169,5B6EEE16XPvAibaEXe/PGAaNNWvbUKB+697ALtA7, KHTN2013,2,2013,90, NULL
1170,302C659FXPvAibaEXe80gGmWuNekT9HQE57P7S6C, KHTN2013,2,2013,90, NULL
1171,40F7E8D0XPvAibaEXe+nZBq3b0XEhfcwXLmoc4Pj, KHTN2013,2,2013,93, NULL
1172,6BB4FBF8XPvAibaEXe/XBbLEWRhgQYrCodpVCa+j, KHTN2013,2,2013,92, NULL
1173,30F6C945XPvAibaEXe/Lh6v1XxTKJVD20kccXwaQ, KHTN2013,2,2013,93, NULL
1174,A2233613XPvAibaEXe+/EkvXK98KbS5Ipe6z9qPE, KHTN2013,2,2013,98, NULL
1175,8FCB6801XPvAibaEXe+suUpvSAu/o7XJtk59mvNF, KHTN2013,2,2013,88, NULL
1176,E7F76892XPvAibaEXe8hvnm4ihleLUuKYaU9nQYs, KHTN2013,2,2013,92, NULL
1177,DDB9E00CXPvAibaEXe/Xn8KZjn44cdZNDzzd5bIQ, KHTN2013,2,2013,85, NULL
1178,929FE9B5XPvAibaEXe+y4Ivhjp8SxnpH/35y1tOa, KHTN2013,2,2013,81, NULL
1179,37930AD7XPvAibaEXe9CtFSNMbfIz8i9KHQMn+p1, KHTN2013,2,2013,88, NULL
1180,1874573AXPvAibaEXe/FejQN8/S5fLmLJ8y3qJ+f, KHTN2013,2,2013,99, NULL
1181,882C1D7FXPvAibaEXe9fwZBwsCOuQPUdyMrENQrr, KHTN2013,2,2013,100, NULL
1182,F0D55309XPvAibaEXe9JdUmjPcaT8jvBqJAmS4kY, KHTN2013,2,2013,61, NULL
1183,1C23EAB7XPvAibaEXe/HrmBtV6rCht56WLJoO8h/, KHTN2013,2,2013,63, NULL
1184,C2F22C48XPvAibaEXe/HrmBtV6rChjWO45f7iDgY, KHTN2013,2,2013,76, NULL
1185,882D2EC2XPvAibaEXe/HrmBtV6rChtnVod3XWR86, KHTN2013,2,2013,92, NULL
1186,FE217971XPvAibaEXe/K6d36/fqcEWnmv5EpZwoo, KHTN2013,2,2013,93, NULL
1187,C0190846XPvAibaEXe/K6d36/fqcEe9FN5eCB80E, KHTN2013,2,2013,88, NULL
1188,A983754AXPvAibaEXe/K6d36/fqcEdlTFj1DNngv, KHTN2013,2,2013,83, NULL
1189,BC40304FXPvAibaEXe/K6d36/fqcEefQQtlAr3/B, KHTN2013,2,2013,83, NULL
1190,4D3A7564XPvAibaEXe+lo6eJkHWaQXS675WWbm48, KHTN2013,2,2013,80, NULL
1191,EBC8A649XPvAibaEXe+fmxcqgvribIboSP1ToKmG, KHTN2013,2,2013,86, NULL
1192,09562713XPvAibaEXe/Hpk/kOf6+1RgvIg+ZGaje, KHTN2013,2,2013,79, NULL
1193,89B3FC1FXPvAibaEXe9upvU5DvuC9quMe8nU+PAB, KHTN2013,2,2013,64, NULL
1194,E4C82E05XPvAibaEXe+Z7KfNHYLttH352mo+OIk+, KHTN2013,2,2013,56, NULL
1195,BAA21E56XPvAibaEXe9Xnw4t0GPgx5ergjwY9IdE, KHTN2013,2,2013,70, NULL
1463,140E6C4CXPvAibaEXe/asAVnWDRS7Te/6FHN3JZ9, KTMT2013,2,2013,47, NULL
1464,A6EA9F79XPvAibaEXe/asAVnWDRS7dXIHpGvggPH, KTMT2013,2,2013,74, NULL
1465,F9AD085CXPvAibaEXe/asAVnWDRS7ejs/e1rGnUq, KTMT2013,2,2013,82, NULL
1466,E68386BCXPvAibaEXe/asAVnWDRS7bT1MwA0tQQ/, KTMT2013,2,2013,85, NULL
1467,33472657XPvAibaEXe8ge2UHv4J4BwEOqNnp7N/7, KTMT2013,2,2013,100, NULL
1468,4CD37F46XPvAibaEXe8ge2UHv4J4Byyo6uzLKM42, KTMT2013,2,2013,82, NULL
1469,24DC3D8AXPvAibaEXe8ge2UHv4J4B18QuY8RUYi8, KTMT2013,2,2013,76, NULL
1470,5E4374B1XPvAibaEXe9P07hcrvmhCcXTNAkNC9Wy, KTMT2013,2,2013,48, NULL
1471,64E9FDE3XPvAibaEXe9hPQQhQOOPyStw/R4lOHbB, KTMT2013,2,2013,76, NULL
1472,3E437E83XPvAibaEXe+cD1fKElqxL3AMjMxrtDdl, KTMT2013,2,2013,100, NULL
1473,47140B5BXPvAibaEXe+cD1fKElqxL341hodw+e7I, KTMT2013,2,2013,85, NULL
1474,DA4648BAXPvAibaEXe8CKeIX0ksEeHU30caAK2WT, KTMT2013,2,2013,34, NULL
1475,9060AE5FXPvAibaEXe80gGmWuNekT7ow9cjIQrPL, KTMT2013,2,2013,74, NULL
1476,46187904XPvAibaEXe80gGmWuNekT+rbNOzGEoBh, KTMT2013,2,2013,62, NULL
1477,2D469F82XPvAibaEXe/YKAlYnC3m9yAnVuerKywR, KTMT2013,2,2013,77, NULL
1478,33F840BEXPvAibaEXe86736b6Ol+/H7P3cx/tka4, KTMT2013,2,2013,56, NULL
1479,11D7FBB7XPvAibaEXe8/3iNqySORby7kyf2IzNeI, KTMT2013,2,2013,78, NULL
